Número de informe,Nombre de la Evaluación,Etapa,Componente ambiental,Procedencia de la Muestra,Procedencia Especifica de la Muestra,Nombre del punto,Este,Norte,Altitud,Zona,Datum,Descripción de ubicación,Tipo de muestra,Tipo de análisis,Etapa de extracción secuencial,Caracterización de la muestra,Fecha,Hora,Valor,Parámetro,Unidad de medida
INFORME N° 00515-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05894,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05894-SU01,486246,9531723,297,17,WGS 84,"Muestra puntual de suelo tomada a 9 m en dirección suroeste de la ubicación del pozo y a una profundidad de 0,4 m de la superficie del suelo.",Simple,Ensayo por cromatografía - HTP,No aplica,No aplica,10/7/19,12:28:00 PM,"64,9",Fracciones de Hidrocarburos F3 (C28-C40),mg/Kg
INFORME N° 00515-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05894,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05894-SU02,486255,9531743,297,17,WGS 84,"Muestra puntual de suelo tomada a 14 m en dirección noreste de la ubicación del pozo y a una profundidad de 0,4 m de la superficie del suelo.",Simple,Ensayo por cromatografía - HTP,No aplica,No aplica,10/7/19,12:43:00 PM,"468,4",Fracciones de Hidrocarburos F2 (C10-C28),mg/Kg
INFORME N° 00515-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05894,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05894-SU02,486255,9531743,297,17,WGS 84,"Muestra puntual de suelo tomada a 14 m en dirección noreste de la ubicación del pozo y a una profundidad de 0,4 m de la superficie del suelo.",Simple,Ensayo por cromatografía - HTP,No aplica,No aplica,10/7/19,12:43:00 PM,1309,Fracciones de Hidrocarburos F3 (C28-C40),mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<1.0,Calcio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,4,Cadmio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,"18,4",Cobalto,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,"7,1",Cromo Total,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,13876,Cobre,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,"965,9",Hierro,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,4218,Potasio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,"128,4",Magnesio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<3.0,Manganeso,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,2643,Molibdeno,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<2.0,Sodio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<5.0,Níquel,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<10.0,Plomo,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<10.0,Antimonio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<9.0,Selenio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,43,Talio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,"38,2",Vanadio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<15.5,Zinc,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<10.0,Boro,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<6.0,Bismuto,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,1190,Litio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,1011,Fósforo,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<10.0,Silicio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,"427,2",Estaño,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,"242,7",Estroncio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<0.10,Titanio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<5.0,Mercurio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Aniones por Cromatografía Iónica,No aplica,No aplica,10/7/19,5:18:00 PM,3134,Cloruros,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Otros Parámetros Fisico Químicos,No aplica,No aplica,10/7/19,5:18:00 PM,"7,97",Potencial de hidrógeno,Unidad de pH
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Otros Parámetros Fisico Químicos,No aplica,No aplica,10/7/19,5:18:00 PM,"11,4",Conductividad,dS/m
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Otros Parámetros Fisico Químicos,No aplica,No aplica,10/7/19,5:18:00 PM,"111,68",Suma de cationes,meq/L
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Otros Parámetros Fisico Químicos,No aplica,No aplica,10/7/19,5:18:00 PM,"130,26",Suma de aniones,meq/L
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,9145,Plata,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<17.8,Aluminio,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,"213,9",Arsénico,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,<2.0,Bario,mg/Kg
INFORME N° 00630-2019-OEFA/DEAM-SSIM,Identificación de Pasivo Ambiental del Subsector Hidrocarburos con código de Ficha F05900,Primer monitoreo,Suelo,Suelo,Área de potencial interés,F05900-SU01A,490347,9527623,261,17,WGS 84,"Muestra puntual de suelo tomada a 7 m en dirección sur de la ubicación del pozo y a una profundidad de 0,45 m de la superficie del suelo.",Simple,Metales totales,No aplica,No aplica,10/7/19,5:18:00 PM,82644,Berilio,mg/Kg
